acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,label,origin
0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.635,0,Today's top songs
0.0373,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,0.65,226160,0.728,1pKeFVVUOPjFsOABub0OaV,0,6,0.328,-5.914,0,0.232,159.167,4,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,audio_features,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.624,0,Today's top songs
0.0771,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,0.652,205947,0.713,0lYBSQXN6rCTvUZvg9S0lU,0.0000102,8,0.144,-5.311,1,0.0368,100.023,4,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,audio_features,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.147,0,Today's top songs
0.39,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,0.712,181880,0.62,4Ce37cRWvM1vIGGynKcs22,0,4,0.0994,-4.187,1,0.0888,99.953,4,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.519,0,Today's top songs
0.0294,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,0.591,230227,0.741,0prNGof3XqfTvNDxHonvdK,0,0,0.11,-5.751,1,0.139,97.048,4,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.439,0,Today's top songs
0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707,0.519,23L5CiUhw2jV1OIMwthR3S,0,4,0.454,-5.88,0,0.0409,133.99,4,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.157,0,Today's top songs
0.055,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,0.602,185360,0.797,7zsXy7vlHdItvUSH8EwQss,0,6,0.187,-5.084,0,0.0534,92.928,4,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,audio_features,spotify:track:7zsXy7vlHdItvUSH8EwQss,0.487,0,Today's top songs
0.128,https://api.spotify.com/v1/audio-analysis/1mSlftOO1dlDRXAyOE0Sbd,0.448,187973,0.817,1mSlftOO1dlDRXAyOE0Sbd,0,10,0.105,-4.069,0,0.386,83.015,4,https://api.spotify.com/v1/tracks/1mSlftOO1dlDRXAyOE0Sbd,audio_features,spotify:track:1mSlftOO1dlDRXAyOE0Sbd,0.718,0,Today's top songs
0.0358,https://api.spotify.com/v1/audio-analysis/52qH79XktzCUPkN0dlRbUs,0.592,218480,0.655,52qH79XktzCUPkN0dlRbUs,0,1,0.199,-8.385,1,0.244,84.849,4,https://api.spotify.com/v1/tracks/52qH79XktzCUPkN0dlRbUs,audio_features,spotify:track:52qH79XktzCUPkN0dlRbUs,0.628,0,Today's top songs
0.0109,https://api.spotify.com/v1/audio-analysis/3XIIOCu6B8PuGq5j61asEM,0.666,210893,0.723,3XIIOCu6B8PuGq5j61asEM,0.00047,1,0.0507,-6.164,1,0.268,192.024,4,https://api.spotify.com/v1/tracks/3XIIOCu6B8PuGq5j61asEM,audio_features,spotify:track:3XIIOCu6B8PuGq5j61asEM,0.731,0,Today's top songs
0.0118,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,0.513,210580,0.768,3cNjgVBKTJ1SvKhunrCdVy,0.0000194,4,0.294,-4.868,0,0.0587,84.264,4,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,audio_features,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,0.235,0,Today's top songs
0.042,https://api.spotify.com/v1/audio-analysis/3GBlLqIYgB8zWaeWDNJzdh,0.681,237760,0.708,3GBlLqIYgB8zWaeWDNJzdh,0.14,5,0.682,-6.019,0,0.0304,92.993,4,https://api.spotify.com/v1/tracks/3GBlLqIYgB8zWaeWDNJzdh,audio_features,spotify:track:3GBlLqIYgB8zWaeWDNJzdh,0.359,0,Today's top songs
0.621,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,0.728,217707,0.563,37FXw5QGFN7uwwsLy8uAc0,0,1,0.179,-8.053,0,0.134,100.017,4,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,audio_features,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.35,0,Today's top songs
0.375,https://api.spotify.com/v1/audio-analysis/1Te8WIfLudxjHTr66BL0JK,0.738,196613,0.812,1Te8WIfLudxjHTr66BL0JK,0,1,0.276,-5.29,1,0.0495,118.004,4,https://api.spotify.com/v1/tracks/1Te8WIfLudxjHTr66BL0JK,audio_features,spotify:track:1Te8WIfLudxjHTr66BL0JK,0.684,0,Today's top songs
0.562,https://api.spotify.com/v1/audio-analysis/4nMlau89VAjmV7agkl7OY3,0.822,198001,0.544,4nMlau89VAjmV7agkl7OY3,0.000024,0,0.144,-6.797,1,0.0332,122.047,4,https://api.spotify.com/v1/tracks/4nMlau89VAjmV7agkl7OY3,audio_features,spotify:track:4nMlau89VAjmV7agkl7OY3,0.865,0,Today's top songs
0.0841,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,0.732,195920,0.396,6i0V12jOa3mr6uu4WYhUBr,0.0000358,4,0.105,-9.348,0,0.0286,90.024,4,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.547,0,Today's top songs
0.014,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,0.695,235827,0.672,4qqArAiTPueDxIp7cf87h7,0.0000844,1,0.0756,-6.109,0,0.0345,104.988,4,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,audio_features,spotify:track:4qqArAiTPueDxIp7cf87h7,0.272,0,Today's top songs
0.123,https://api.spotify.com/v1/audio-analysis/5GQBDz6S6KuurT5GXFtfiV,0.749,171789,0.198,5GQBDz6S6KuurT5GXFtfiV,0.000451,5,0.0866,-11.747,1,0.323,95.084,4,https://api.spotify.com/v1/tracks/5GQBDz6S6KuurT5GXFtfiV,audio_features,spotify:track:5GQBDz6S6KuurT5GXFtfiV,0.366,0,Today's top songs
0.131,https://api.spotify.com/v1/audio-analysis/1oHCgpheYhmhQbhCmbhpWn,0.409,208733,0.686,1oHCgpheYhmhQbhCmbhpWn,0,11,0.11,-4.893,0,0.177,147.929,4,https://api.spotify.com/v1/tracks/1oHCgpheYhmhQbhCmbhpWn,audio_features,spotify:track:1oHCgpheYhmhQbhCmbhpWn,0.367,0,Today's top songs
0.157,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,0.532,208373,0.869,1i1fxkWeaMmKEB4T7zqbzK,0.00508,11,0.136,-5.094,1,0.172,159.803,4,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,audio_features,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.419,0,Today's top songs
0.0992,https://api.spotify.com/v1/audio-analysis/72xvRETEsd5hS1RfduciRi,0.681,162425,0.774,72xvRETEsd5hS1RfduciRi,0,1,0.35,-3.167,0,0.0787,102.924,4,https://api.spotify.com/v1/tracks/72xvRETEsd5hS1RfduciRi,audio_features,spotify:track:72xvRETEsd5hS1RfduciRi,0.289,0,Today's top songs
0.0747,https://api.spotify.com/v1/audio-analysis/3EVBx6WnnMj0qGpcPHjECA,0.671,208729,0.609,3EVBx6WnnMj0qGpcPHjECA,0,7,0.0958,-5.02,0,0.0508,120.054,4,https://api.spotify.com/v1/tracks/3EVBx6WnnMj0qGpcPHjECA,audio_features,spotify:track:3EVBx6WnnMj0qGpcPHjECA,0.38,0,Today's top songs
0.0812,https://api.spotify.com/v1/audio-analysis/0OwX5aROoW1Iip8FV51Efg,0.756,205593,0.589,0OwX5aROoW1Iip8FV51Efg,0,0,0.176,-5.093,1,0.232,146.928,4,https://api.spotify.com/v1/tracks/0OwX5aROoW1Iip8FV51Efg,audio_features,spotify:track:0OwX5aROoW1Iip8FV51Efg,0.817,0,Today's top songs
0.0935,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,0.819,219160,0.913,1vvNmPOiUuyCbgWmtc6yfm,0.0000372,4,0.161,-3.059,0,0.0427,119.989,4,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,audio_features,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.523,0,Today's top songs
0.0225,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv,0.632,183414,0.575,2CPqh63wRVscbceKcPxwvv,0.00000181,5,0.104,-6.478,1,0.029,90.037,4,https://api.spotify.com/v1/tracks/2CPqh63wRVscbceKcPxwvv,audio_features,spotify:track:2CPqh63wRVscbceKcPxwvv,0.229,0,Today's top songs
0.0606,https://api.spotify.com/v1/audio-analysis/7fJtPlEZKxu6gvkfBFc5tW,0.804,263373,0.65,7fJtPlEZKxu6gvkfBFc5tW,0.0000705,7,0.102,-7.79,1,0.118,117.984,4,https://api.spotify.com/v1/tracks/7fJtPlEZKxu6gvkfBFc5tW,audio_features,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,0.391,0,Today's top songs
0.0153,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,0.636,244453,0.728,2meEiZKWkiN28gITzFwQo5,0.00000146,9,0.154,-5.871,1,0.0999,107.986,4,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,audio_features,spotify:track:2meEiZKWkiN28gITzFwQo5,0.384,0,Today's top songs
0.461,https://api.spotify.com/v1/audio-analysis/0ckCyt1ghA2YpcLRm1q68s,0.764,212027,0.631,0ckCyt1ghA2YpcLRm1q68s,0,0,0.0413,-3.814,0,0.0251,102.074,4,https://api.spotify.com/v1/tracks/0ckCyt1ghA2YpcLRm1q68s,audio_features,spotify:track:0ckCyt1ghA2YpcLRm1q68s,0.769,0,Today's top songs
0.0668,https://api.spotify.com/v1/audio-analysis/217xrcrbBtgJhvlHicxTSH,0.598,262521,0.532,217xrcrbBtgJhvlHicxTSH,0.00000322,3,0.0617,-6.833,0,0.0295,74.963,4,https://api.spotify.com/v1/tracks/217xrcrbBtgJhvlHicxTSH,audio_features,spotify:track:217xrcrbBtgJhvlHicxTSH,0.275,0,Today's top songs
0.169,https://api.spotify.com/v1/audio-analysis/2IY7eOUDjw2ArKYxKa2jXc,0.682,230467,0.592,2IY7eOUDjw2ArKYxKa2jXc,0.00000549,7,0.136,-7.033,1,0.281,186.041,4,https://api.spotify.com/v1/tracks/2IY7eOUDjw2ArKYxKa2jXc,audio_features,spotify:track:2IY7eOUDjw2ArKYxKa2jXc,0.477,0,Today's top songs
0.00589,https://api.spotify.com/v1/audio-analysis/7xrA11O07xo57Bbg6p4hck,0.63,193893,0.74,7xrA11O07xo57Bbg6p4hck,0.00000153,5,0.248,-4.786,0,0.0381,87.01,4,https://api.spotify.com/v1/tracks/7xrA11O07xo57Bbg6p4hck,audio_features,spotify:track:7xrA11O07xo57Bbg6p4hck,0.274,0,Today's top songs
0.00868,https://api.spotify.com/v1/audio-analysis/6s3GEN8wK0OMzzzZbXj0fu,0.565,212647,0.849,6s3GEN8wK0OMzzzZbXj0fu,0.00000468,0,0.12,-3.516,0,0.0517,102.034,4,https://api.spotify.com/v1/tracks/6s3GEN8wK0OMzzzZbXj0fu,audio_features,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,0.43,0,Today's top songs
0.351,https://api.spotify.com/v1/audio-analysis/6vJ0Fezf6Etha2C4H21FKO,0.667,197816,0.72,6vJ0Fezf6Etha2C4H21FKO,0.00000426,9,0.138,-7.026,0,0.11,101.964,4,https://api.spotify.com/v1/tracks/6vJ0Fezf6Etha2C4H21FKO,audio_features,spotify:track:6vJ0Fezf6Etha2C4H21FKO,0.249,0,Today's top songs
0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.492,251034,0.275,7vRriwrloYVaoAe3a9wJHe,0,6,0.101,-13.4,0,0.3,92.6,4,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,0,Today's top songs
0.023,https://api.spotify.com/v1/audio-analysis/7nD9nN3jord9wWcfW3Gkcm,0.689,210573,0.791,7nD9nN3jord9wWcfW3Gkcm,0,0,0.0526,-5.194,0,0.053,95.04,4,https://api.spotify.com/v1/tracks/7nD9nN3jord9wWcfW3Gkcm,audio_features,spotify:track:7nD9nN3jord9wWcfW3Gkcm,0.772,0,Today's top songs
0.00778,https://api.spotify.com/v1/audio-analysis/4nA0biSjtvOL41Hd9MBXqR,0.576,224031,0.782,4nA0biSjtvOL41Hd9MBXqR,0,6,0.285,-4.825,0,0.0296,141.153,4,https://api.spotify.com/v1/tracks/4nA0biSjtvOL41Hd9MBXqR,audio_features,spotify:track:4nA0biSjtvOL41Hd9MBXqR,0.353,0,Today's top songs
0.00902,https://api.spotify.com/v1/audio-analysis/12VWzyPDBCc8fqeWCAfNwR,0.785,173987,0.617,12VWzyPDBCc8fqeWCAfNwR,0.00246,1,0.351,-5.871,1,0.0522,103.981,4,https://api.spotify.com/v1/tracks/12VWzyPDBCc8fqeWCAfNwR,audio_features,spotify:track:12VWzyPDBCc8fqeWCAfNwR,0.378,0,Today's top songs
0.199,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,0.63,222160,0.928,0azC730Exh71aQlOt9Zj3y,0.124,9,0.148,-2.787,0,0.0331,123.963,4,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,audio_features,spotify:track:0azC730Exh71aQlOt9Zj3y,0.46,0,Today's top songs
0.615,https://api.spotify.com/v1/audio-analysis/6WhzFzROw3aq3rPWjgYlxr,0.6,225882,0.412,6WhzFzROw3aq3rPWjgYlxr,0.0025,8,0.134,-9.343,1,0.344,113.049,5,https://api.spotify.com/v1/tracks/6WhzFzROw3aq3rPWjgYlxr,audio_features,spotify:track:6WhzFzROw3aq3rPWjgYlxr,0.409,0,Today's top songs
0.00758,https://api.spotify.com/v1/audio-analysis/6cREm4bV7V79Yxdilx9HDo,0.786,215160,0.687,6cREm4bV7V79Yxdilx9HDo,0,0,0.62,-5.914,1,0.141,105.021,4,https://api.spotify.com/v1/tracks/6cREm4bV7V79Yxdilx9HDo,audio_features,spotify:track:6cREm4bV7V79Yxdilx9HDo,0.35,0,Today's top songs
0.0129,https://api.spotify.com/v1/audio-analysis/16Ah4QqH4mgYVXqfC4mdSd,0.487,228640,0.532,16Ah4QqH4mgYVXqfC4mdSd,0,11,0.123,-8.129,0,0.245,138.13,3,https://api.spotify.com/v1/tracks/16Ah4QqH4mgYVXqfC4mdSd,audio_features,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,0.247,0,Today's top songs
0.00163,https://api.spotify.com/v1/audio-analysis/66dMATdBD3yBL8RjoGVuxf,0.615,181507,0.854,66dMATdBD3yBL8RjoGVuxf,0,1,0.358,-5.478,0,0.0388,124.992,4,https://api.spotify.com/v1/tracks/66dMATdBD3yBL8RjoGVuxf,audio_features,spotify:track:66dMATdBD3yBL8RjoGVuxf,0.672,0,Today's top songs
0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.58,0,Today's top songs
0.107,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,0.688,191600,0.325,1Tt4sE4pXi57mTD1GCzsqm,0,5,0.0837,-8.083,0,0.251,110.888,4,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,audio_features,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,0.274,0,Today's top songs
0.105,https://api.spotify.com/v1/audio-analysis/0KdwmtG44yIDpyie4b0jCn,0.553,170213,0.703,0KdwmtG44yIDpyie4b0jCn,0,10,0.21,-6.414,0,0.0439,100.006,4,https://api.spotify.com/v1/tracks/0KdwmtG44yIDpyie4b0jCn,audio_features,spotify:track:0KdwmtG44yIDpyie4b0jCn,0.319,0,Today's top songs
0.12,https://api.spotify.com/v1/audio-analysis/1sSNWjLtY4GwyhqAwAnPD9,0.659,200717,0.767,1sSNWjLtY4GwyhqAwAnPD9,0,2,0.181,-3.016,1,0.261,181.818,4,https://api.spotify.com/v1/tracks/1sSNWjLtY4GwyhqAwAnPD9,audio_features,spotify:track:1sSNWjLtY4GwyhqAwAnPD9,0.56,0,Today's top songs
0.446,https://api.spotify.com/v1/audio-analysis/6y0igZArWVi6Iz0rj35c1Y,0.54,234910,0.59,6y0igZArWVi6Iz0rj35c1Y,0,0,0.14,-4.359,1,0.0528,119.878,4,https://api.spotify.com/v1/tracks/6y0igZArWVi6Iz0rj35c1Y,audio_features,spotify:track:6y0igZArWVi6Iz0rj35c1Y,0.254,0,Today's top songs
0.0447,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,0.712,206903,0.799,5ArQzSBevAdXTxRY6Ulhbq,0.000064,7,0.37,-4.564,0,0.0703,83.996,4,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,audio_features,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,0.6,0,Today's top songs
0.583,https://api.spotify.com/v1/audio-analysis/3odrUVQ9tvRpkC9II2oWzx,0.43,240867,0.53,3odrUVQ9tvRpkC9II2oWzx,0,1,0.102,-7.941,1,0.0447,96.14,4,https://api.spotify.com/v1/tracks/3odrUVQ9tvRpkC9II2oWzx,audio_features,spotify:track:3odrUVQ9tvRpkC9II2oWzx,0.166,0,Today's top songs
0.0865,https://api.spotify.com/v1/audio-analysis/3YlrH4ydAKkxuej6F4Nnkl,0.786,195561,0.69,3YlrH4ydAKkxuej6F4Nnkl,0.0000903,3,0.238,-4.665,1,0.04,122.006,4,https://api.spotify.com/v1/tracks/3YlrH4ydAKkxuej6F4Nnkl,audio_features,spotify:track:3YlrH4ydAKkxuej6F4Nnkl,0.477,0,Today's top songs
0.53,https://api.spotify.com/v1/audio-analysis/2ASTvmXzBjMnnci41NOALF,0.711,166900,0.63,2ASTvmXzBjMnnci41NOALF,0.00287,1,0.17,-6.933,0,0.11,116.052,4,https://api.spotify.com/v1/tracks/2ASTvmXzBjMnnci41NOALF,audio_features,spotify:track:2ASTvmXzBjMnnci41NOALF,0.652,1,My_Songs
0.532,https://api.spotify.com/v1/audio-analysis/71lyUtIPCMAYjTwwwxy2jW,0.667,232571,0.523,71lyUtIPCMAYjTwwwxy2jW,0.0000212,10,0.137,-9.477,0,0.329,143.934,4,https://api.spotify.com/v1/tracks/71lyUtIPCMAYjTwwwxy2jW,audio_features,spotify:track:71lyUtIPCMAYjTwwwxy2jW,0.414,1,My_Songs
0.196,https://api.spotify.com/v1/audio-analysis/2WzpOMkCaakq1T3luPCjLH,0.733,275840,0.412,2WzpOMkCaakq1T3luPCjLH,0,11,0.342,-8.687,0,0.225,114.413,4,https://api.spotify.com/v1/tracks/2WzpOMkCaakq1T3luPCjLH,audio_features,spotify:track:2WzpOMkCaakq1T3luPCjLH,0.182,1,My_Songs
0.0864,https://api.spotify.com/v1/audio-analysis/3LySNPf6PRGhOVWJdZutow,0.516,297520,0.874,3LySNPf6PRGhOVWJdZutow,0,9,0.173,-2.571,1,0.186,169.561,3,https://api.spotify.com/v1/tracks/3LySNPf6PRGhOVWJdZutow,audio_features,spotify:track:3LySNPf6PRGhOVWJdZutow,0.386,1,My_Songs
0.42,https://api.spotify.com/v1/audio-analysis/32SJhirSMfHRT78xqGmYwY,0.664,232629,0.61,32SJhirSMfHRT78xqGmYwY,0.0151,8,0.101,-8.082,1,0.236,80,4,https://api.spotify.com/v1/tracks/32SJhirSMfHRT78xqGmYwY,audio_features,spotify:track:32SJhirSMfHRT78xqGmYwY,0.458,1,My_Songs
0.0491,https://api.spotify.com/v1/audio-analysis/2Qja7HkLoNC3fMBG1CQWVw,0.703,194147,0.464,2Qja7HkLoNC3fMBG1CQWVw,0,6,0.146,-5.977,0,0.118,95.012,4,https://api.spotify.com/v1/tracks/2Qja7HkLoNC3fMBG1CQWVw,audio_features,spotify:track:2Qja7HkLoNC3fMBG1CQWVw,0.689,1,My_Songs
0.0702,https://api.spotify.com/v1/audio-analysis/64q1sQMXIKvMk5sNdmklqa,0.685,341068,0.579,64q1sQMXIKvMk5sNdmklqa,0.0452,4,0.0539,-10.39,0,0.0498,79.973,4,https://api.spotify.com/v1/tracks/64q1sQMXIKvMk5sNdmklqa,audio_features,spotify:track:64q1sQMXIKvMk5sNdmklqa,0.57,1,My_Songs
0.0022,https://api.spotify.com/v1/audio-analysis/1xrr9bAS0zfjCXdLKpLJnA,0.492,365080,0.773,1xrr9bAS0zfjCXdLKpLJnA,0.835,2,0.305,-5.845,0,0.0369,123.974,4,https://api.spotify.com/v1/tracks/1xrr9bAS0zfjCXdLKpLJnA,audio_features,spotify:track:1xrr9bAS0zfjCXdLKpLJnA,0.202,1,My_Songs
0.143,https://api.spotify.com/v1/audio-analysis/1am0gSGKXVCUCg0t5bsYLZ,0.666,210027,0.847,1am0gSGKXVCUCg0t5bsYLZ,0,8,0.19,-5.614,1,0.24,96.05,4,https://api.spotify.com/v1/tracks/1am0gSGKXVCUCg0t5bsYLZ,audio_features,spotify:track:1am0gSGKXVCUCg0t5bsYLZ,0.926,1,My_Songs
0.173,https://api.spotify.com/v1/audio-analysis/2yMR0hZZk0oBw2XBvhQTSF,0.919,303572,0.44,2yMR0hZZk0oBw2XBvhQTSF,0.00392,1,0.0681,-11.588,1,0.0689,114.972,4,https://api.spotify.com/v1/tracks/2yMR0hZZk0oBw2XBvhQTSF,audio_features,spotify:track:2yMR0hZZk0oBw2XBvhQTSF,0.371,1,My_Songs
0.561,https://api.spotify.com/v1/audio-analysis/52L4He4VV8DO5Vs6s8y5lD,0.751,260937,0.677,52L4He4VV8DO5Vs6s8y5lD,0,9,0.715,-8.216,0,0.684,137.566,4,https://api.spotify.com/v1/tracks/52L4He4VV8DO5Vs6s8y5lD,audio_features,spotify:track:52L4He4VV8DO5Vs6s8y5lD,0.76,1,My_Songs
0.301,https://api.spotify.com/v1/audio-analysis/4WbuxeFGI9BNzqgD1jy0md,0.634,82947,0.823,4WbuxeFGI9BNzqgD1jy0md,0,5,0.37,-5.089,1,0.198,92.031,4,https://api.spotify.com/v1/tracks/4WbuxeFGI9BNzqgD1jy0md,audio_features,spotify:track:4WbuxeFGI9BNzqgD1jy0md,0.654,1,My_Songs
0.838,https://api.spotify.com/v1/audio-analysis/70LaVp8UrF7j8WynSPuyxq,0.789,254698,0.374,70LaVp8UrF7j8WynSPuyxq,0.861,6,0.0548,-9.576,1,0.333,88.011,4,https://api.spotify.com/v1/tracks/70LaVp8UrF7j8WynSPuyxq,audio_features,spotify:track:70LaVp8UrF7j8WynSPuyxq,0.318,1,My_Songs
0.249,https://api.spotify.com/v1/audio-analysis/535JWcDFO5SR32IbTtqhpU,0.791,197324,0.678,535JWcDFO5SR32IbTtqhpU,0,7,0.156,-6.696,1,0.0903,96.006,4,https://api.spotify.com/v1/tracks/535JWcDFO5SR32IbTtqhpU,audio_features,spotify:track:535JWcDFO5SR32IbTtqhpU,0.754,1,My_Songs
0.67,https://api.spotify.com/v1/audio-analysis/4aAEwfAqQia3NMljL2lI8D,0.74,173760,0.752,4aAEwfAqQia3NMljL2lI8D,0.112,0,0.193,-5.767,1,0.0277,123.989,4,https://api.spotify.com/v1/tracks/4aAEwfAqQia3NMljL2lI8D,audio_features,spotify:track:4aAEwfAqQia3NMljL2lI8D,0.513,1,My_Songs
0.0478,https://api.spotify.com/v1/audio-analysis/1MKby5YtElBHhtdari00t8,0.607,212500,0.553,1MKby5YtElBHhtdari00t8,0.000248,5,0.112,-5.112,0,0.0618,84.877,4,https://api.spotify.com/v1/tracks/1MKby5YtElBHhtdari00t8,audio_features,spotify:track:1MKby5YtElBHhtdari00t8,0.414,1,My_Songs
0.446,https://api.spotify.com/v1/audio-analysis/5ETV0l7ixfHtSLMd5Pzs8l,0.814,214000,0.397,5ETV0l7ixfHtSLMd5Pzs8l,0.00000132,0,0.102,-9.38,1,0.353,92.139,4,https://api.spotify.com/v1/tracks/5ETV0l7ixfHtSLMd5Pzs8l,audio_features,spotify:track:5ETV0l7ixfHtSLMd5Pzs8l,0.719,1,My_Songs
