acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,label,origin
0.316,https://api.spotify.com/v1/audio-analysis/4zue49ajFgZYg8S0iD4zno,0.536,201003,0.712,4zue49ajFgZYg8S0iD4zno,0,9,0.462,-5.284,0,0.237,71.902,4,https://api.spotify.com/v1/tracks/4zue49ajFgZYg8S0iD4zno,audio_features,spotify:track:4zue49ajFgZYg8S0iD4zno,0.361,1,My_Songs
0.754,https://api.spotify.com/v1/audio-analysis/2xRTlnCsKHtnCahchPso2L,0.713,314400,0.331,2xRTlnCsKHtnCahchPso2L,0.901,10,0.0968,-14.662,0,0.055,77.016,4,https://api.spotify.com/v1/tracks/2xRTlnCsKHtnCahchPso2L,audio_features,spotify:track:2xRTlnCsKHtnCahchPso2L,0.446,1,My_Songs
0.393,https://api.spotify.com/v1/audio-analysis/5OG9RaTkIPhbE1nKy5oi72,0.736,171259,0.821,5OG9RaTkIPhbE1nKy5oi72,0.0000264,6,0.117,-7.242,0,0.394,150.137,4,https://api.spotify.com/v1/tracks/5OG9RaTkIPhbE1nKy5oi72,audio_features,spotify:track:5OG9RaTkIPhbE1nKy5oi72,0.312,1,My_Songs
0.113,https://api.spotify.com/v1/audio-analysis/1Wl5KmQkvQWBoqiqt52umE,0.794,332547,0.745,1Wl5KmQkvQWBoqiqt52umE,0,0,0.254,-6.355,0,0.351,81.263,4,https://api.spotify.com/v1/tracks/1Wl5KmQkvQWBoqiqt52umE,audio_features,spotify:track:1Wl5KmQkvQWBoqiqt52umE,0.723,1,My_Songs
0.00176,https://api.spotify.com/v1/audio-analysis/7j9W1WL0D8FxBIcKKnDXMo,0.741,331986,0.592,7j9W1WL0D8FxBIcKKnDXMo,0.0000378,1,0.149,-10.522,1,0.15,88.993,4,https://api.spotify.com/v1/tracks/7j9W1WL0D8FxBIcKKnDXMo,audio_features,spotify:track:7j9W1WL0D8FxBIcKKnDXMo,0.769,1,My_Songs
0.0668,https://api.spotify.com/v1/audio-analysis/20DTX6unzZbovCpiLiyWH9,0.631,232160,0.733,20DTX6unzZbovCpiLiyWH9,0,10,0.716,-6.757,0,0.408,92.191,4,https://api.spotify.com/v1/tracks/20DTX6unzZbovCpiLiyWH9,audio_features,spotify:track:20DTX6unzZbovCpiLiyWH9,0.624,1,My_Songs
0.00826,https://api.spotify.com/v1/audio-analysis/7L7KnCltNM8yXWs3ozuUY1,0.836,305350,0.67,7L7KnCltNM8yXWs3ozuUY1,0.000355,5,0.0837,-6.907,0,0.23,107.018,4,https://api.spotify.com/v1/tracks/7L7KnCltNM8yXWs3ozuUY1,audio_features,spotify:track:7L7KnCltNM8yXWs3ozuUY1,0.558,1,My_Songs
0.548,https://api.spotify.com/v1/audio-analysis/3l3EVW9PjLI4Mt8WLfeJwC,0.706,206148,0.707,3l3EVW9PjLI4Mt8WLfeJwC,0.000313,0,0.1,-5.212,0,0.0351,144.877,4,https://api.spotify.com/v1/tracks/3l3EVW9PjLI4Mt8WLfeJwC,audio_features,spotify:track:3l3EVW9PjLI4Mt8WLfeJwC,0.246,1,My_Songs
0.00669,https://api.spotify.com/v1/audio-analysis/3YXlTtlYDXI2SyofNm1ccg,0.712,261600,0.908,3YXlTtlYDXI2SyofNm1ccg,0.0373,4,0.0938,-6.898,1,0.146,105.893,4,https://api.spotify.com/v1/tracks/3YXlTtlYDXI2SyofNm1ccg,audio_features,spotify:track:3YXlTtlYDXI2SyofNm1ccg,0.783,1,My_Songs
0.0175,https://api.spotify.com/v1/audio-analysis/6JI5wNWYdBw68GZjOMmgK5,0.711,217627,0.62,6JI5wNWYdBw68GZjOMmgK5,0,11,0.134,-10.174,0,0.212,179.817,4,https://api.spotify.com/v1/tracks/6JI5wNWYdBw68GZjOMmgK5,audio_features,spotify:track:6JI5wNWYdBw68GZjOMmgK5,0.814,1,My_Songs
0.00196,https://api.spotify.com/v1/audio-analysis/4ehDPrP91PbSVNyYcETZ95,0.518,264000,0.516,4ehDPrP91PbSVNyYcETZ95,0.348,2,0.0858,-8.917,1,0.0377,139.932,4,https://api.spotify.com/v1/tracks/4ehDPrP91PbSVNyYcETZ95,audio_features,spotify:track:4ehDPrP91PbSVNyYcETZ95,0.0741,1,My_Songs
0.339,https://api.spotify.com/v1/audio-analysis/6EZWwoSA0gaOM2Y9SVm6Gu,0.694,197400,0.68,6EZWwoSA0gaOM2Y9SVm6Gu,0.0136,1,0.691,-8.395,1,0.0323,116.984,4,https://api.spotify.com/v1/tracks/6EZWwoSA0gaOM2Y9SVm6Gu,audio_features,spotify:track:6EZWwoSA0gaOM2Y9SVm6Gu,0.368,1,My_Songs
0.214,https://api.spotify.com/v1/audio-analysis/2N2QYANz84q0gQrWp4QTg8,0.732,291573,0.76,2N2QYANz84q0gQrWp4QTg8,0.00112,4,0.389,-6.82,0,0.0922,108.993,4,https://api.spotify.com/v1/tracks/2N2QYANz84q0gQrWp4QTg8,audio_features,spotify:track:2N2QYANz84q0gQrWp4QTg8,0.323,1,My_Songs
0.417,https://api.spotify.com/v1/audio-analysis/39CyGKIFqMzSuynOR8uilD,0.638,278867,0.28,39CyGKIFqMzSuynOR8uilD,0.439,9,0.0611,-16.516,1,0.0673,154.955,4,https://api.spotify.com/v1/tracks/39CyGKIFqMzSuynOR8uilD,audio_features,spotify:track:39CyGKIFqMzSuynOR8uilD,0.731,1,My_Songs
0.0247,https://api.spotify.com/v1/audio-analysis/0EM0yABJzbFOvZQkfvuvCy,0.825,197240,0.694,0EM0yABJzbFOvZQkfvuvCy,0.0124,1,0.356,-7.604,1,0.177,112.017,4,https://api.spotify.com/v1/tracks/0EM0yABJzbFOvZQkfvuvCy,audio_features,spotify:track:0EM0yABJzbFOvZQkfvuvCy,0.801,1,My_Songs
0.00406,https://api.spotify.com/v1/audio-analysis/1Yq3OS2cCfbA8koH9EN4Rb,0.616,207608,0.513,1Yq3OS2cCfbA8koH9EN4Rb,0.855,7,0.144,-8.65,1,0.0334,80.024,4,https://api.spotify.com/v1/tracks/1Yq3OS2cCfbA8koH9EN4Rb,audio_features,spotify:track:1Yq3OS2cCfbA8koH9EN4Rb,0.185,1,My_Songs
0.742,https://api.spotify.com/v1/audio-analysis/0oZ3DkfMq91n7yrrBwqeme,0.797,195692,0.593,0oZ3DkfMq91n7yrrBwqeme,0.000094,1,0.119,-9.497,1,0.0671,129.997,4,https://api.spotify.com/v1/tracks/0oZ3DkfMq91n7yrrBwqeme,audio_features,spotify:track:0oZ3DkfMq91n7yrrBwqeme,0.168,1,My_Songs
0.036,https://api.spotify.com/v1/audio-analysis/33pDmPx2pkJ7JCAQpRDQ9B,0.681,298027,0.621,33pDmPx2pkJ7JCAQpRDQ9B,0.00555,1,0.138,-10.024,1,0.34,135.538,4,https://api.spotify.com/v1/tracks/33pDmPx2pkJ7JCAQpRDQ9B,audio_features,spotify:track:33pDmPx2pkJ7JCAQpRDQ9B,0.418,1,My_Songs
0.0475,https://api.spotify.com/v1/audio-analysis/2qUZliZ9NHUYIAZqRNe6pZ,0.606,228147,0.503,2qUZliZ9NHUYIAZqRNe6pZ,0,7,0.116,-6.678,0,0.155,80.04,4,https://api.spotify.com/v1/tracks/2qUZliZ9NHUYIAZqRNe6pZ,audio_features,spotify:track:2qUZliZ9NHUYIAZqRNe6pZ,0.325,1,My_Songs
0.156,https://api.spotify.com/v1/audio-analysis/5ncaItaEFFC9ZBMb5jSC2b,0.819,214154,0.671,5ncaItaEFFC9ZBMb5jSC2b,0.000136,5,0.2,-6.947,0,0.393,129.921,4,https://api.spotify.com/v1/tracks/5ncaItaEFFC9ZBMb5jSC2b,audio_features,spotify:track:5ncaItaEFFC9ZBMb5jSC2b,0.555,1,My_Songs
0.513,https://api.spotify.com/v1/audio-analysis/0SoXYVY7NYfacA2E1fOZaF,0.832,152390,0.439,0SoXYVY7NYfacA2E1fOZaF,0.0195,9,0.119,-10.979,0,0.0715,97.996,4,https://api.spotify.com/v1/tracks/0SoXYVY7NYfacA2E1fOZaF,audio_features,spotify:track:0SoXYVY7NYfacA2E1fOZaF,0.659,1,My_Songs
0.212,https://api.spotify.com/v1/audio-analysis/5QrT8pNtw1UnjqFuSUsenv,0.921,215373,0.373,5QrT8pNtw1UnjqFuSUsenv,0,6,0.105,-11.513,1,0.328,125.981,4,https://api.spotify.com/v1/tracks/5QrT8pNtw1UnjqFuSUsenv,audio_features,spotify:track:5QrT8pNtw1UnjqFuSUsenv,0.18,1,My_Songs
0.0239,https://api.spotify.com/v1/audio-analysis/61m99fcU9aauP6IgzMI8kd,0.863,205400,0.589,61m99fcU9aauP6IgzMI8kd,0.0000047,7,0.0405,-4.263,1,0.258,91.962,4,https://api.spotify.com/v1/tracks/61m99fcU9aauP6IgzMI8kd,audio_features,spotify:track:61m99fcU9aauP6IgzMI8kd,0.779,1,My_Songs
0.0555,https://api.spotify.com/v1/audio-analysis/3WibbMr6canxRJXhNtAvLU,0.746,304227,0.978,3WibbMr6canxRJXhNtAvLU,0.0000402,9,0.026,-5.324,1,0.0978,153.897,4,https://api.spotify.com/v1/tracks/3WibbMr6canxRJXhNtAvLU,audio_features,spotify:track:3WibbMr6canxRJXhNtAvLU,0.65,1,My_Songs
0.00256,https://api.spotify.com/v1/audio-analysis/0cnmrkJn962udKrvLBt9i2,0.854,266853,0.849,0cnmrkJn962udKrvLBt9i2,0,11,0.0588,-7.61,1,0.195,103.031,4,https://api.spotify.com/v1/tracks/0cnmrkJn962udKrvLBt9i2,audio_features,spotify:track:0cnmrkJn962udKrvLBt9i2,0.853,1,My_Songs
0.108,https://api.spotify.com/v1/audio-analysis/37Ce0rej4NzkTgNuJu6me2,0.591,334757,0.806,37Ce0rej4NzkTgNuJu6me2,0,9,0.289,-3.933,0,0.17,97.99,4,https://api.spotify.com/v1/tracks/37Ce0rej4NzkTgNuJu6me2,audio_features,spotify:track:37Ce0rej4NzkTgNuJu6me2,0.318,1,My_Songs
0.0135,https://api.spotify.com/v1/audio-analysis/63K4YGJlcI6Kfl43XKfvM9,0.659,302657,0.676,63K4YGJlcI6Kfl43XKfvM9,0.908,5,0.306,-10.722,1,0.0654,92.986,4,https://api.spotify.com/v1/tracks/63K4YGJlcI6Kfl43XKfvM9,audio_features,spotify:track:63K4YGJlcI6Kfl43XKfvM9,0.187,1,My_Songs
0.00455,https://api.spotify.com/v1/audio-analysis/2nM76IOjAklqh9RiwCeJUK,0.708,212431,0.671,2nM76IOjAklqh9RiwCeJUK,0.614,5,0.12,-8.493,0,0.0401,125.999,4,https://api.spotify.com/v1/tracks/2nM76IOjAklqh9RiwCeJUK,audio_features,spotify:track:2nM76IOjAklqh9RiwCeJUK,0.229,1,My_Songs
0.0792,https://api.spotify.com/v1/audio-analysis/1l6yU42y4TpbMLw4AZ18qy,0.579,224703,0.592,1l6yU42y4TpbMLw4AZ18qy,0.00572,8,0.0663,-7.073,0,0.212,160.971,4,https://api.spotify.com/v1/tracks/1l6yU42y4TpbMLw4AZ18qy,audio_features,spotify:track:1l6yU42y4TpbMLw4AZ18qy,0.202,1,My_Songs
0.00387,https://api.spotify.com/v1/audio-analysis/2tSN6yHWdFNLlUZ4hOzkfk,0.654,217603,0.681,2tSN6yHWdFNLlUZ4hOzkfk,0.348,9,0.09,-7.972,0,0.0361,109.984,4,https://api.spotify.com/v1/tracks/2tSN6yHWdFNLlUZ4hOzkfk,audio_features,spotify:track:2tSN6yHWdFNLlUZ4hOzkfk,0.234,1,My_Songs
0.00628,https://api.spotify.com/v1/audio-analysis/1X13FSQSEHalV7wvxef8HP,0.505,270757,0.691,1X13FSQSEHalV7wvxef8HP,0.877,5,0.123,-10.26,1,0.0489,197.995,4,https://api.spotify.com/v1/tracks/1X13FSQSEHalV7wvxef8HP,audio_features,spotify:track:1X13FSQSEHalV7wvxef8HP,0.299,1,My_Songs
0.158,https://api.spotify.com/v1/audio-analysis/6JVCJZNu3EFyFaKyRqxXF7,0.728,204604,0.736,6JVCJZNu3EFyFaKyRqxXF7,0.818,0,0.111,-7.752,1,0.0377,139.956,4,https://api.spotify.com/v1/tracks/6JVCJZNu3EFyFaKyRqxXF7,audio_features,spotify:track:6JVCJZNu3EFyFaKyRqxXF7,0.127,1,My_Songs
0.00438,https://api.spotify.com/v1/audio-analysis/003tp162G8KIwWHSPAcNzS,0.8,220879,0.497,003tp162G8KIwWHSPAcNzS,0.0996,2,0.074,-8.203,0,0.0362,110.996,4,https://api.spotify.com/v1/tracks/003tp162G8KIwWHSPAcNzS,audio_features,spotify:track:003tp162G8KIwWHSPAcNzS,0.333,1,My_Songs
0.0994,https://api.spotify.com/v1/audio-analysis/3pc7Eg4HSJX1lto9PI9bJ1,0.666,151180,0.702,3pc7Eg4HSJX1lto9PI9bJ1,0.773,11,0.0756,-7.242,0,0.0314,112.128,4,https://api.spotify.com/v1/tracks/3pc7Eg4HSJX1lto9PI9bJ1,audio_features,spotify:track:3pc7Eg4HSJX1lto9PI9bJ1,0.829,1,My_Songs
0.6,https://api.spotify.com/v1/audio-analysis/4c7ra5L7SBRlxoVEweTdf8,0.7,337200,0.393,4c7ra5L7SBRlxoVEweTdf8,0.00000608,2,0.113,-10.88,1,0.0471,79.638,4,https://api.spotify.com/v1/tracks/4c7ra5L7SBRlxoVEweTdf8,audio_features,spotify:track:4c7ra5L7SBRlxoVEweTdf8,0.484,1,My_Songs
0.0488,https://api.spotify.com/v1/audio-analysis/6gUTqWQfFxidzMpF3qOllH,0.594,247368,0.628,6gUTqWQfFxidzMpF3qOllH,0.778,1,0.439,-8.044,0,0.222,78.995,4,https://api.spotify.com/v1/tracks/6gUTqWQfFxidzMpF3qOllH,audio_features,spotify:track:6gUTqWQfFxidzMpF3qOllH,0.711,1,My_Songs
0.0151,https://api.spotify.com/v1/audio-analysis/56t26hPsIfjzJm7qROvgvw,0.8,240392,0.725,56t26hPsIfjzJm7qROvgvw,0.11,8,0.174,-7.526,1,0.196,114.06,4,https://api.spotify.com/v1/tracks/56t26hPsIfjzJm7qROvgvw,audio_features,spotify:track:56t26hPsIfjzJm7qROvgvw,0.165,1,My_Songs
0.106,https://api.spotify.com/v1/audio-analysis/6P6HGbOoWUynE2U7yLwLnY,0.596,279147,0.727,6P6HGbOoWUynE2U7yLwLnY,0.00000144,1,0.102,-5.344,1,0.157,160.09,4,https://api.spotify.com/v1/tracks/6P6HGbOoWUynE2U7yLwLnY,audio_features,spotify:track:6P6HGbOoWUynE2U7yLwLnY,0.59,1,My_Songs
0.0855,https://api.spotify.com/v1/audio-analysis/1WkEaBFRa4cfQyLPPXDaJo,0.703,180613,0.534,1WkEaBFRa4cfQyLPPXDaJo,0.529,4,0.302,-8.843,0,0.142,140.041,4,https://api.spotify.com/v1/tracks/1WkEaBFRa4cfQyLPPXDaJo,audio_features,spotify:track:1WkEaBFRa4cfQyLPPXDaJo,0.176,1,My_Songs
0.162,https://api.spotify.com/v1/audio-analysis/7oQERl1NetudC5UUqqVA5K,0.74,213603,0.63,7oQERl1NetudC5UUqqVA5K,0.0000043,7,0.205,-7.955,0,0.175,130.041,4,https://api.spotify.com/v1/tracks/7oQERl1NetudC5UUqqVA5K,audio_features,spotify:track:7oQERl1NetudC5UUqqVA5K,0.516,1,My_Songs
0.00388,https://api.spotify.com/v1/audio-analysis/2ma05MCsejYYz7PW1skoKF,0.805,236121,0.455,2ma05MCsejYYz7PW1skoKF,0,2,0.0729,-6.285,1,0.145,130.002,4,https://api.spotify.com/v1/tracks/2ma05MCsejYYz7PW1skoKF,audio_features,spotify:track:2ma05MCsejYYz7PW1skoKF,0.324,1,My_Songs
0.0917,https://api.spotify.com/v1/audio-analysis/0YUZNLz04DGNiV9BQGhybh,0.54,238720,0.834,0YUZNLz04DGNiV9BQGhybh,0.00282,0,0.158,-6.942,1,0.0531,117.086,4,https://api.spotify.com/v1/tracks/0YUZNLz04DGNiV9BQGhybh,audio_features,spotify:track:0YUZNLz04DGNiV9BQGhybh,0.379,1,My_Songs
0.0906,https://api.spotify.com/v1/audio-analysis/2YtFE6M1LHRaPAznBKA5E5,0.665,225893,0.843,2YtFE6M1LHRaPAznBKA5E5,0.0000157,11,0.145,-5.916,0,0.17,104.993,4,https://api.spotify.com/v1/tracks/2YtFE6M1LHRaPAznBKA5E5,audio_features,spotify:track:2YtFE6M1LHRaPAznBKA5E5,0.453,1,My_Songs
0.0694,https://api.spotify.com/v1/audio-analysis/0PTx1gmHhIOvRpVRmeoZ67,0.664,285240,0.909,0PTx1gmHhIOvRpVRmeoZ67,0.269,5,0.205,-6.502,0,0.0718,100.072,4,https://api.spotify.com/v1/tracks/0PTx1gmHhIOvRpVRmeoZ67,audio_features,spotify:track:0PTx1gmHhIOvRpVRmeoZ67,0.8,1,My_Songs
0.161,https://api.spotify.com/v1/audio-analysis/4ldPNEBwh87skGUYCa8UWq,0.889,196280,0.588,4ldPNEBwh87skGUYCa8UWq,0.025,7,0.113,-5.159,0,0.036,113.979,4,https://api.spotify.com/v1/tracks/4ldPNEBwh87skGUYCa8UWq,audio_features,spotify:track:4ldPNEBwh87skGUYCa8UWq,0.646,1,My_Songs
0.414,https://api.spotify.com/v1/audio-analysis/7EQl4Mm0LV4jldmM23TRdJ,0.735,159647,0.662,7EQl4Mm0LV4jldmM23TRdJ,0.0564,8,0.108,-7.187,0,0.242,98.953,5,https://api.spotify.com/v1/tracks/7EQl4Mm0LV4jldmM23TRdJ,audio_features,spotify:track:7EQl4Mm0LV4jldmM23TRdJ,0.107,1,My_Songs
0.134,https://api.spotify.com/v1/audio-analysis/4oKwuo5FeGruDDzCIhS3oE,0.396,183840,0.703,4oKwuo5FeGruDDzCIhS3oE,0.0000904,8,0.192,-7.824,1,0.364,177.206,4,https://api.spotify.com/v1/tracks/4oKwuo5FeGruDDzCIhS3oE,audio_features,spotify:track:4oKwuo5FeGruDDzCIhS3oE,0.559,1,My_Songs
0.255,https://api.spotify.com/v1/audio-analysis/1BAJpa7mrs0A8cHsA2enqx,0.357,130480,0.892,1BAJpa7mrs0A8cHsA2enqx,0.0000108,1,0.177,-8.012,1,0.357,83.426,4,https://api.spotify.com/v1/tracks/1BAJpa7mrs0A8cHsA2enqx,audio_features,spotify:track:1BAJpa7mrs0A8cHsA2enqx,0.638,1,My_Songs
0.451,https://api.spotify.com/v1/audio-analysis/58YBY8OiX56vQhcHUgul9m,0.835,200130,0.754,58YBY8OiX56vQhcHUgul9m,0,1,0.107,-7.182,1,0.318,144.115,4,https://api.spotify.com/v1/tracks/58YBY8OiX56vQhcHUgul9m,audio_features,spotify:track:58YBY8OiX56vQhcHUgul9m,0.835,1,My_Songs
0.00462,https://api.spotify.com/v1/audio-analysis/0Sl8C9oeS3b5Kv9bSvTPDr,0.646,283067,0.631,0Sl8C9oeS3b5Kv9bSvTPDr,0.288,8,0.122,-10.748,0,0.0436,109.02,4,https://api.spotify.com/v1/tracks/0Sl8C9oeS3b5Kv9bSvTPDr,audio_features,spotify:track:0Sl8C9oeS3b5Kv9bSvTPDr,0.169,1,My_Songs
0.224,https://api.spotify.com/v1/audio-analysis/1PynmIgtjZlkE05ZbVzepO,0.656,243448,0.77,1PynmIgtjZlkE05ZbVzepO,0.0023,2,0.301,-5.699,0,0.0404,134.039,4,https://api.spotify.com/v1/tracks/1PynmIgtjZlkE05ZbVzepO,audio_features,spotify:track:1PynmIgtjZlkE05ZbVzepO,0.71,1,My_Songs
0.189,https://api.spotify.com/v1/audio-analysis/3McVJ4pdwNMP4RJtsJAogG,0.65,223560,0.645,3McVJ4pdwNMP4RJtsJAogG,0,4,0.105,-5.378,0,0.033,123.969,4,https://api.spotify.com/v1/tracks/3McVJ4pdwNMP4RJtsJAogG,audio_features,spotify:track:3McVJ4pdwNMP4RJtsJAogG,0.471,1,My_Songs
0.367,https://api.spotify.com/v1/audio-analysis/1GEVA7eaKz2tyPbb8Z2fQD,0.62,242787,0.821,1GEVA7eaKz2tyPbb8Z2fQD,0.0307,4,0.391,-6.533,1,0.0375,132.982,4,https://api.spotify.com/v1/tracks/1GEVA7eaKz2tyPbb8Z2fQD,audio_features,spotify:track:1GEVA7eaKz2tyPbb8Z2fQD,0.671,1,My_Songs
0.0142,https://api.spotify.com/v1/audio-analysis/2LEr1Xj0po3hIXOiYzW3PN,0.797,259480,0.878,2LEr1Xj0po3hIXOiYzW3PN,0.777,7,0.0346,-6.618,1,0.0375,100.621,4,https://api.spotify.com/v1/tracks/2LEr1Xj0po3hIXOiYzW3PN,audio_features,spotify:track:2LEr1Xj0po3hIXOiYzW3PN,0.891,1,My_Songs
0.244,https://api.spotify.com/v1/audio-analysis/5P9cFbGT4R102f6k4icciC,0.859,199307,0.79,5P9cFbGT4R102f6k4icciC,0.0000702,1,0.0627,-6.139,1,0.187,92.053,4,https://api.spotify.com/v1/tracks/5P9cFbGT4R102f6k4icciC,audio_features,spotify:track:5P9cFbGT4R102f6k4icciC,0.944,1,My_Songs
0.0643,https://api.spotify.com/v1/audio-analysis/29SQc0rWYpWyMWy5juXx04,0.833,188600,0.808,29SQc0rWYpWyMWy5juXx04,0.000646,10,0.272,-4.413,0,0.164,94.008,4,https://api.spotify.com/v1/tracks/29SQc0rWYpWyMWy5juXx04,audio_features,spotify:track:29SQc0rWYpWyMWy5juXx04,0.786,1,My_Songs
0.582,https://api.spotify.com/v1/audio-analysis/2GO4FoyGDQYop8jYidTJ9D,0.849,223840,0.839,2GO4FoyGDQYop8jYidTJ9D,0,1,0.743,-6.304,1,0.298,103.159,4,https://api.spotify.com/v1/tracks/2GO4FoyGDQYop8jYidTJ9D,audio_features,spotify:track:2GO4FoyGDQYop8jYidTJ9D,0.471,1,My_Songs
0.0773,https://api.spotify.com/v1/audio-analysis/1F2IuJYc5paZIA0IEDlsOY,0.778,192573,0.738,1F2IuJYc5paZIA0IEDlsOY,0,10,0.351,-5.894,0,0.293,96.31,4,https://api.spotify.com/v1/tracks/1F2IuJYc5paZIA0IEDlsOY,audio_features,spotify:track:1F2IuJYc5paZIA0IEDlsOY,0.909,1,My_Songs
0.636,https://api.spotify.com/v1/audio-analysis/1HwlBxYp2MfQKcdcmoRynR,0.835,231907,0.725,1HwlBxYp2MfQKcdcmoRynR,0,10,0.0941,-5.108,1,0.129,95.525,4,https://api.spotify.com/v1/tracks/1HwlBxYp2MfQKcdcmoRynR,audio_features,spotify:track:1HwlBxYp2MfQKcdcmoRynR,0.888,1,My_Songs
0.138,https://api.spotify.com/v1/audio-analysis/3IK40EfJ8Vut8OydsMTQ5M,0.496,248394,0.709,3IK40EfJ8Vut8OydsMTQ5M,0,4,0.596,-5.585,0,0.267,76.468,4,https://api.spotify.com/v1/tracks/3IK40EfJ8Vut8OydsMTQ5M,audio_features,spotify:track:3IK40EfJ8Vut8OydsMTQ5M,0.536,1,My_Songs
0.39,https://api.spotify.com/v1/audio-analysis/3N34QadxAbASJoLUU4sXvt,0.813,202094,0.715,3N34QadxAbASJoLUU4sXvt,0,6,0.179,-5.428,1,0.325,101.078,4,https://api.spotify.com/v1/tracks/3N34QadxAbASJoLUU4sXvt,audio_features,spotify:track:3N34QadxAbASJoLUU4sXvt,0.675,1,My_Songs
0.704,https://api.spotify.com/v1/audio-analysis/151wipqDFW36gE7FJozUSx,0.775,314107,0.541,151wipqDFW36gE7FJozUSx,0.00000238,5,0.0917,-8.255,1,0.215,90.003,4,https://api.spotify.com/v1/tracks/151wipqDFW36gE7FJozUSx,audio_features,spotify:track:151wipqDFW36gE7FJozUSx,0.614,1,My_Songs
0.313,https://api.spotify.com/v1/audio-analysis/0b31Tm8RWYbQ4dWMyDkaBo,0.654,129867,0.594,0b31Tm8RWYbQ4dWMyDkaBo,0.00000321,1,0.208,-8.681,1,0.42,89.488,4,https://api.spotify.com/v1/tracks/0b31Tm8RWYbQ4dWMyDkaBo,audio_features,spotify:track:0b31Tm8RWYbQ4dWMyDkaBo,0.827,1,My_Songs
0.00013,https://api.spotify.com/v1/audio-analysis/172u95XX2JxIfBZi1v0vKN,0.576,201360,0.935,172u95XX2JxIfBZi1v0vKN,0.017,10,0.0828,-4.911,0,0.051,150.227,4,https://api.spotify.com/v1/tracks/172u95XX2JxIfBZi1v0vKN,audio_features,spotify:track:172u95XX2JxIfBZi1v0vKN,0.874,1,My_Songs
0.0264,https://api.spotify.com/v1/audio-analysis/1C9iCzuWKDbbLcv2PWAw6f,0.781,287413,0.821,1C9iCzuWKDbbLcv2PWAw6f,0,1,0.132,-7.609,1,0.0989,93.139,4,https://api.spotify.com/v1/tracks/1C9iCzuWKDbbLcv2PWAw6f,audio_features,spotify:track:1C9iCzuWKDbbLcv2PWAw6f,0.77,1,My_Songs
0.0226,https://api.spotify.com/v1/audio-analysis/72rL4XWa67p2VCGhSEE7lR,0.71,291293,0.743,72rL4XWa67p2VCGhSEE7lR,0.00733,6,0.438,-8.85,1,0.152,87.769,4,https://api.spotify.com/v1/tracks/72rL4XWa67p2VCGhSEE7lR,audio_features,spotify:track:72rL4XWa67p2VCGhSEE7lR,0.827,1,My_Songs
0.0777,https://api.spotify.com/v1/audio-analysis/0fISZf2T8OpQvKxveIydfK,0.628,220480,0.661,0fISZf2T8OpQvKxveIydfK,0.000277,1,0.195,-6.551,1,0.107,169.858,4,https://api.spotify.com/v1/tracks/0fISZf2T8OpQvKxveIydfK,audio_features,spotify:track:0fISZf2T8OpQvKxveIydfK,0.639,1,My_Songs
0.107,https://api.spotify.com/v1/audio-analysis/7bPuJthAdgUQIJxgPKCkZW,0.539,238987,0.728,7bPuJthAdgUQIJxgPKCkZW,0.0000569,6,0.0842,-6.22,1,0.387,176.353,4,https://api.spotify.com/v1/tracks/7bPuJthAdgUQIJxgPKCkZW,audio_features,spotify:track:7bPuJthAdgUQIJxgPKCkZW,0.827,1,My_Songs
0.0704,https://api.spotify.com/v1/audio-analysis/7vvefe3etqUj9NRAy3qzCH,0.673,201093,0.904,7vvefe3etqUj9NRAy3qzCH,0.0000444,6,0.255,-6.232,1,0.389,91.189,4,https://api.spotify.com/v1/tracks/7vvefe3etqUj9NRAy3qzCH,audio_features,spotify:track:7vvefe3etqUj9NRAy3qzCH,0.759,1,My_Songs
